Date_reported,Country_code,Country,New_cases
2021/5/21,JP,Japan,5599
2021/5/22,JP,Japan,5130
2021/5/23,JP,Japan,4920
2021/5/24,JP,Japan,3199
2021/5/25,JP,Japan,3854
2021/5/26,JP,Japan,4654
2021/5/27,JP,Japan,4318
2021/5/28,JP,Japan,4243
2021/5/29,JP,Japan,3744
2021/5/30,JP,Japan,3027
2021/5/31,JP,Japan,2438
2021/6/1,JP,Japan,2642
2021/6/2,JP,Japan,3166
2021/6/3,JP,Japan,3075
2021/6/4,JP,Japan,2822
2021/6/5,JP,Japan,2829
2021/6/6,JP,Japan,2243
2021/6/7,JP,Japan,1587
2021/6/8,JP,Japan,1848
2021/6/9,JP,Japan,2243
2021/6/10,JP,Japan,2152
2021/6/11,JP,Japan,1937
2021/6/12,JP,Japan,2128
2021/6/13,JP,Japan,1546
2021/6/14,JP,Japan,1144
2021/6/15,JP,Japan,1449
2021/6/16,JP,Japan,1751
2021/6/17,JP,Japan,1687
2021/6/18,JP,Japan,1638
2021/6/19,JP,Japan,1651
2021/6/20,JP,Japan,1412
2021/6/21,JP,Japan,1110
2021/6/22,JP,Japan,1449
2021/6/23,JP,Japan,1908
2021/6/24,JP,Japan,1675
2021/6/25,JP,Japan,1828
2021/6/26,JP,Japan,1723
2021/6/27,JP,Japan,1422
2021/6/28,JP,Japan,1167
2021/6/29,JP,Japan,1341
2021/6/30,JP,Japan,1861
2021/7/1,JP,Japan,1872
2021/7/2,JP,Japan,1865
2021/7/3,JP,Japan,1971
2021/7/4,JP,Japan,1551
2021/7/5,JP,Japan,1141
2021/7/6,JP,Japan,1645
2021/7/7,JP,Japan,2355
2021/7/8,JP,Japan,2349
2021/7/9,JP,Japan,2454
2021/7/10,JP,Japan,2457
2021/7/11,JP,Japan,2070
2021/7/12,JP,Japan,1689
2021/7/13,JP,Japan,2363
2021/7/14,JP,Japan,3280
2021/7/15,JP,Japan,3572
2021/7/16,JP,Japan,3703
2021/7/17,JP,Japan,4177
2021/7/18,JP,Japan,3340
2021/7/19,JP,Japan,2481
2021/7/20,JP,Japan,3892
2021/7/21,JP,Japan,5003
2021/7/22,JP,Japan,5563
2021/7/23,JP,Japan,4659
2021/7/24,JP,Japan,3587
2021/7/25,JP,Japan,5214
2021/7/26,JP,Japan,5466
2021/7/27,JP,Japan,7588
2021/7/28,JP,Japan,10332
2021/7/29,JP,Japan,11005
2021/7/30,JP,Japan,11983
2021/7/31,JP,Japan,12084
2021/8/1,JP,Japan,10878
2021/8/2,JP,Japan,9720
2021/8/3,JP,Japan,11672
2021/8/4,JP,Japan,14942
2021/8/5,JP,Japan,15581
2021/8/6,JP,Japan,17050
2021/8/7,JP,Japan,16454
2021/8/8,JP,Japan,14741
2021/8/9,JP,Japan,12926
2021/8/10,JP,Japan,11404
2021/8/11,JP,Japan,16020
2021/8/12,JP,Japan,19872
2021/8/13,JP,Japan,21162
2021/8/14,JP,Japan,21843
2021/8/15,JP,Japan,16322
2021/8/16,JP,Japan,16338
2021/8/17,JP,Japan,19760
2021/8/18,JP,Japan,23576
2021/8/19,JP,Japan,26257
2021/8/20,JP,Japan,27408
2021/8/21,JP,Japan,25285
2021/8/22,JP,Japan,23067
2021/8/23,JP,Japan,18759
2021/8/24,JP,Japan,21150
2021/8/25,JP,Japan,24838
2021/8/26,JP,Japan,27559
2021/8/27,JP,Japan,23564
2021/8/28,JP,Japan,24662
2021/8/29,JP,Japan,20529
2021/8/30,JP,Japan,15203
2021/8/31,JP,Japan,16915
2021/9/1,JP,Japan,21893
2021/9/2,JP,Japan,17942
2021/9/3,JP,Japan,17652
2021/9/4,JP,Japan,15478
2021/9/5,JP,Japan,14919
2021/9/6,JP,Japan,9968
2021/9/7,JP,Japan,11247
2021/9/8,JP,Japan,12803
2021/9/9,JP,Japan,10973
2021/9/10,JP,Japan,9207
2021/9/11,JP,Japan,9770
2021/9/12,JP,Japan,7460
2021/9/13,JP,Japan,4976
2021/9/14,JP,Japan,6234
2021/9/15,JP,Japan,6850
2021/9/16,JP,Japan,6330
2021/9/17,JP,Japan,5396
2021/9/18,JP,Japan,5166
2021/9/19,JP,Japan,3798
2021/9/20,JP,Japan,2485
2021/9/21,JP,Japan,2154
2021/9/22,JP,Japan,2916
2021/9/23,JP,Japan,3467
2021/9/24,JP,Japan,2634
2021/9/25,JP,Japan,2638
2021/9/26,JP,Japan,2342
2021/9/27,JP,Japan,1520
2021/9/28,JP,Japan,1645
2021/9/29,JP,Japan,2106
2021/9/30,JP,Japan,1771
2021/10/1,JP,Japan,1608
2021/10/2,JP,Japan,1383
2021/10/3,JP,Japan,1006
2021/10/4,JP,Japan,780
2021/10/5,JP,Japan,965
2021/10/6,JP,Japan,1140
2021/10/7,JP,Japan,1031
2021/10/8,JP,Japan,935
2021/10/9,JP,Japan,858
2021/10/10,JP,Japan,613
2021/10/11,JP,Japan,434
2021/10/12,JP,Japan,567
2021/10/13,JP,Japan,747
2021/10/14,JP,Japan,664
2021/10/15,JP,Japan,536
2021/10/16,JP,Japan,518
2021/10/17,JP,Japan,433
2021/10/18,JP,Japan,297
2021/10/19,JP,Japan,355
2021/10/20,JP,Japan,397
2021/10/21,JP,Japan,355
2021/10/22,JP,Japan,307
2021/10/23,JP,Japan,307
2021/10/24,JP,Japan,257
2021/10/25,JP,Japan,173
2021/10/26,JP,Japan,276
2021/10/27,JP,Japan,364
2021/10/28,JP,Japan,274
2021/10/29,JP,Japan,4636
2021/10/30,JP,Japan,289
2021/10/31,JP,Japan,273
2021/11/1,JP,Japan,102
2021/11/2,JP,Japan,207
2021/11/3,JP,Japan,249
2021/11/4,JP,Japan,222
2021/11/5,JP,Japan,204
2021/11/6,JP,Japan,246
2021/11/7,JP,Japan,168
2021/11/8,JP,Japan,128
2021/11/9,JP,Japan,209
2021/11/10,JP,Japan,223
2021/11/11,JP,Japan,230
2021/11/12,JP,Japan,190
2021/11/13,JP,Japan,199
2021/11/14,JP,Japan,148
2021/11/15,JP,Japan,95
2021/11/16,JP,Japan,137
2021/11/17,JP,Japan,211
2021/11/18,JP,Japan,172
2021/11/19,JP,Japan,166
2021/11/20,JP,Japan,114
2021/11/21,JP,Japan,149
2021/11/22,JP,Japan,48
2021/11/23,JP,Japan,104
2021/11/24,JP,Japan,84
2021/11/25,JP,Japan,125
2021/11/26,JP,Japan,127
2021/11/27,JP,Japan,123
2021/11/28,JP,Japan,85
2021/11/29,JP,Japan,80
2021/11/30,JP,Japan,90
2021/12/1,JP,Japan,133
2021/12/2,JP,Japan,140
2021/12/3,JP,Japan,150
2021/12/4,JP,Japan,133
2021/12/5,JP,Japan,114
2021/12/6,JP,Japan,74
2021/12/7,JP,Japan,103
2021/12/8,JP,Japan,133
2021/12/9,JP,Japan,187
2021/12/10,JP,Japan,145
2021/12/11,JP,Japan,145
2021/12/12,JP,Japan,134
2021/12/13,JP,Japan,90
2021/12/14,JP,Japan,135
2021/12/15,JP,Japan,185
2021/12/16,JP,Japan,205
2021/12/17,JP,Japan,195
2021/12/18,JP,Japan,196
2021/12/19,JP,Japan,199
2021/12/20,JP,Japan,159
2021/12/21,JP,Japan,232
2021/12/22,JP,Japan,278
2021/12/23,JP,Japan,310
2021/12/24,JP,Japan,313
2021/12/25,JP,Japan,338
2021/12/26,JP,Japan,278
2021/12/27,JP,Japan,226
2021/12/28,JP,Japan,364
2021/12/29,JP,Japan,468
2021/12/30,JP,Japan,490
2021/12/31,JP,Japan,473
2022/1/1,JP,Japan,553
2022/1/2,JP,Japan,558
2022/1/3,JP,Japan,859
2022/1/4,JP,Japan,1336
2022/1/5,JP,Japan,2680
2022/1/6,JP,Japan,4476
2022/1/7,JP,Japan,6450
2022/1/8,JP,Japan,8659
2022/1/9,JP,Japan,8920
2022/1/10,JP,Japan,6449
2022/1/11,JP,Japan,7395
2022/1/12,JP,Japan,13135
2022/1/13,JP,Japan,18389
2022/1/14,JP,Japan,22512
2022/1/15,JP,Japan,24571
2022/1/16,JP,Japan,28312
2022/1/17,JP,Japan,23611
2022/1/18,JP,Japan,30078
2022/1/19,JP,Japan,40588
2022/1/20,JP,Japan,44745
2022/1/21,JP,Japan,52411
2022/1/22,JP,Japan,58904
2022/1/23,JP,Japan,49916
2022/1/24,JP,Japan,50919
2022/1/25,JP,Japan,63498
2022/1/26,JP,Japan,71394
2022/1/27,JP,Japan,75009
2022/1/28,JP,Japan,87672
2022/1/29,JP,Japan,87623
2022/1/30,JP,Japan,88778
2022/1/31,JP,Japan,62806
2022/2/1,JP,Japan,83870
2022/2/2,JP,Japan,102276
2022/2/3,JP,Japan,112571
2022/2/4,JP,Japan,104329
2022/2/5,JP,Japan,107258
2022/2/6,JP,Japan,97770
2022/2/7,JP,Japan,74408
2022/2/8,JP,Japan,103100
2022/2/9,JP,Japan,100345
2022/2/10,JP,Japan,100438
2022/2/11,JP,Japan,98558
2022/2/12,JP,Japan,70753
2022/2/13,JP,Japan,83389
2022/2/14,JP,Japan,67230
2022/2/15,JP,Japan,86033
2022/2/16,JP,Japan,94439
2022/2/17,JP,Japan,104901
2022/2/18,JP,Japan,93964
2022/2/19,JP,Japan,82886
2022/2/20,JP,Japan,78440
2022/2/21,JP,Japan,56200
2022/2/22,JP,Japan,69744
2022/2/23,JP,Japan,79433
2022/2/24,JP,Japan,68472
2022/2/25,JP,Japan,68738
2022/2/26,JP,Japan,72034
2022/2/27,JP,Japan,74341
2022/2/28,JP,Japan,56115
2022/3/1,JP,Japan,64696
2022/3/2,JP,Japan,77323
2022/3/3,JP,Japan,71246
2022/3/4,JP,Japan,67379
2022/3/5,JP,Japan,69524
2022/3/6,JP,Japan,57499
2022/3/7,JP,Japan,41269
2022/3/8,JP,Japan,49903
2022/3/9,JP,Japan,65498
2022/3/10,JP,Japan,68110
2022/3/11,JP,Japan,57868
2022/3/12,JP,Japan,58194
2022/3/13,JP,Japan,57168
2022/3/14,JP,Japan,39229
2022/3/15,JP,Japan,46201
2022/3/16,JP,Japan,59165
2022/3/17,JP,Japan,55240
2022/3/18,JP,Japan,53607
2022/3/19,JP,Japan,48789
2022/3/20,JP,Japan,44990
2022/3/21,JP,Japan,30196
2022/3/22,JP,Japan,22746
2022/3/23,JP,Japan,39057
2022/3/24,JP,Japan,50023
2022/3/25,JP,Japan,52884
2022/3/26,JP,Japan,51232
2022/3/27,JP,Japan,46987
2022/3/28,JP,Japan,33045
2022/3/29,JP,Japan,43902
2022/3/30,JP,Japan,53384
2022/3/31,JP,Japan,49227
2022/4/1,JP,Japan,55860
2022/4/2,JP,Japan,48835
2022/4/3,JP,Japan,51038
2022/4/4,JP,Japan,36462
2022/4/5,JP,Japan,45701
2022/4/6,JP,Japan,57575
2022/4/7,JP,Japan,57232
2022/4/8,JP,Japan,56637
2022/4/9,JP,Japan,55859
2022/4/10,JP,Japan,51118
2022/4/11,JP,Japan,36199
2022/4/12,JP,Japan,54349
2022/4/13,JP,Japan,57247
2022/4/14,JP,Japan,0
2022/4/15,JP,Japan,111549
2022/4/16,JP,Japan,47033
2022/4/17,JP,Japan,40974
2022/4/18,JP,Japan,30687
2022/4/19,JP,Japan,39551
2022/4/20,JP,Japan,47596
2022/4/21,JP,Japan,49647
2022/4/22,JP,Japan,43383
2022/4/23,JP,Japan,46682
2022/4/24,JP,Japan,39281
2022/4/25,JP,Japan,30812
2022/4/26,JP,Japan,37948
2022/4/27,JP,Japan,47427
2022/4/28,JP,Japan,43372
2022/4/29,JP,Japan,40428
2022/4/30,JP,Japan,26764
2022/5/1,JP,Japan,25822
2022/5/2,JP,Japan,23474
2022/5/3,JP,Japan,27600
2022/5/4,JP,Japan,28972
2022/5/5,JP,Japan,21375
2022/5/6,JP,Japan,25306
2022/5/7,JP,Japan,36604
2022/5/8,JP,Japan,43313
2022/5/9,JP,Japan,34898
2022/5/10,JP,Japan,41943
2022/5/11,JP,Japan,47932
2022/5/12,JP,Japan,43873
2022/5/13,JP,Japan,41405
2022/5/14,JP,Japan,41483
2022/5/15,JP,Japan,36383
2022/5/16,JP,Japan,28001
2022/5/17,JP,Japan,34052
2022/5/18,JP,Japan,45343
2022/5/19,JP,Japan,40576
2022/5/20,JP,Japan,40584
2022/5/21,JP,Japan,37924
2022/5/22,JP,Japan,34186
2022/5/23,JP,Japan,23451
2022/5/24,JP,Japan,31581
2022/5/25,JP,Japan,37810
2022/5/26,JP,Japan,34522
2022/5/27,JP,Japan,28737
2022/5/28,JP,Japan,26839
2022/5/29,JP,Japan,21888
2022/5/30,JP,Japan,19183
2022/5/31,JP,Japan,21594
2022/6/1,JP,Japan,24133
2022/6/2,JP,Japan,22439
2022/6/3,JP,Japan,20528
2022/6/4,JP,Japan,0
2022/6/5,JP,Japan,33306
2022/6/6,JP,Japan,12115
2022/6/7,JP,Japan,16865
2022/6/8,JP,Japan,20006
2022/6/9,JP,Japan,18297
2022/6/10,JP,Japan,16704
2022/6/11,JP,Japan,15650
2022/6/12,JP,Japan,13218
2022/6/13,JP,Japan,10710
2022/6/14,JP,Japan,14686
2022/6/15,JP,Japan,17911
2022/6/16,JP,Japan,15833
2022/6/17,JP,Japan,9443
2022/6/18,JP,Japan,13773
2022/6/19,JP,Japan,20348
2022/6/20,JP,Japan,10506
2022/6/21,JP,Japan,14026
2022/6/22,JP,Japan,17629
2022/6/23,JP,Japan,18259
2022/6/24,JP,Japan,16314
2022/6/25,JP,Japan,15837
2022/6/26,JP,Japan,14774
2022/6/27,JP,Japan,12151
2022/6/28,JP,Japan,18111
2022/6/29,JP,Japan,0
2022/6/30,JP,Japan,49632
2022/7/1,JP,Japan,24349
2022/7/2,JP,Japan,24358
2022/7/3,JP,Japan,0
2022/7/4,JP,Japan,23850
2022/7/5,JP,Japan,22066
2022/7/6,JP,Japan,33279
2022/7/7,JP,Japan,46424
2022/7/8,JP,Japan,50762
2022/7/9,JP,Japan,54023
2022/7/10,JP,Japan,52167
2022/7/11,JP,Japan,54978
2022/7/12,JP,Japan,50270
2022/7/13,JP,Japan,73311
2022/7/14,JP,Japan,94314
2022/7/15,JP,Japan,103809
2022/7/16,JP,Japan,99319
2022/7/17,JP,Japan,113224
2022/7/18,JP,Japan,106499
2022/7/19,JP,Japan,81050
2022/7/20,JP,Japan,81651
2022/7/21,JP,Japan,136261
2022/7/22,JP,Japan,183404
2022/7/23,JP,Japan,210438
2022/7/24,JP,Japan,193486
2022/7/25,JP,Japan,173012
2022/7/26,JP,Japan,154581
2022/7/27,JP,Japan,182526
2022/7/28,JP,Japan,227290
2022/7/29,JP,Japan,240552
2022/7/30,JP,Japan,223342
2022/7/31,JP,Japan,224119
2022/8/1,JP,Japan,204805
2022/8/2,JP,Japan,168492
2022/8/3,JP,Japan,205904
2022/8/4,JP,Japan,235031
2022/8/5,JP,Japan,270737
2022/8/6,JP,Japan,255002
2022/8/7,JP,Japan,221155
2022/8/8,JP,Japan,211933
2022/8/9,JP,Japan,182292
2022/8/10,JP,Japan,211348
2022/8/11,JP,Japan,248734
2022/8/12,JP,Japan,247002
2022/8/13,JP,Japan,201434
2022/8/14,JP,Japan,170009
2022/8/15,JP,Japan,176433
2022/8/16,JP,Japan,161858
2022/8/17,JP,Japan,178481
2022/8/18,JP,Japan,216704
2022/8/19,JP,Japan,264776
2022/8/20,JP,Japan,279806
2022/8/21,JP,Japan,263108
2022/8/22,JP,Japan,219332
2022/8/23,JP,Japan,187848
2022/8/24,JP,Japan,209165
2022/8/25,JP,Japan,252452
2022/8/26,JP,Japan,232603
2022/8/27,JP,Japan,210799
2022/8/28,JP,Japan,0
2022/8/29,JP,Japan,335513
2022/8/30,JP,Japan,135367
2022/8/31,JP,Japan,143635
2022/9/1,JP,Japan,167610
2022/9/2,JP,Japan,163049
2022/9/3,JP,Japan,136571
2022/9/4,JP,Japan,119627
2022/9/5,JP,Japan,107301
2022/9/6,JP,Japan,84996
2022/9/7,JP,Japan,103263
2022/9/8,JP,Japan,136737
2022/9/9,JP,Japan,129707
2022/9/10,JP,Japan,0
2022/9/11,JP,Japan,0
2022/9/12,JP,Japan,276175
2022/9/13,JP,Japan,67738
2022/9/14,JP,Japan,86304
2022/9/15,JP,Japan,103202
2022/9/16,JP,Japan,88683
2022/9/17,JP,Japan,0
2022/9/18,JP,Japan,0
2022/9/19,JP,Japan,224980
2022/9/20,JP,Japan,41670
2022/9/21,JP,Japan,64192
2022/9/22,JP,Japan,43605
2022/9/23,JP,Japan,82529
2022/9/24,JP,Japan,69104
2022/9/25,JP,Japan,41702
2022/9/26,JP,Japan,47307
2022/9/27,JP,Japan,53189
2022/9/28,JP,Japan,0
2022/9/29,JP,Japan,71212
2022/9/30,JP,Japan,46087
2022/10/1,JP,Japan,76931
2022/10/2,JP,Japan,29896
2022/10/3,JP,Japan,0
2022/10/4,JP,Japan,16128
2022/10/5,JP,Japan,43149
2022/10/6,JP,Japan,43932
2022/10/7,JP,Japan,35367
2022/10/8,JP,Japan,56397
2022/10/9,JP,Japan,23897
2022/10/10,JP,Japan,0
2022/10/11,JP,Japan,27652
2022/10/12,JP,Japan,49011
2022/10/13,JP,Japan,45894
2022/10/14,JP,Japan,39710
2022/10/15,JP,Japan,38486
2022/10/16,JP,Japan,31893
2022/10/17,JP,Japan,16246
2022/10/18,JP,Japan,43844
2022/10/19,JP,Japan,45068
2022/10/20,JP,Japan,37764
2022/10/21,JP,Japan,32574
2022/10/22,JP,Japan,34817
2022/10/23,JP,Japan,33409
2022/10/24,JP,Japan,18074
2022/10/25,JP,Japan,47927
2022/10/26,JP,Japan,54378
2022/10/27,JP,Japan,46410
2022/10/28,JP,Japan,42198
2022/10/29,JP,Japan,48418
2022/10/30,JP,Japan,43089
2022/10/31,JP,Japan,23651
2022/11/1,JP,Japan,65631
2022/11/2,JP,Japan,79074
2022/11/3,JP,Japan,72693
2022/11/4,JP,Japan,35736
2022/11/5,JP,Japan,80453
2022/11/6,JP,Japan,68114
2022/11/7,JP,Japan,32665
2022/11/8,JP,Japan,89367
2022/11/9,JP,Japan,0
2022/11/10,JP,Japan,91503
2022/11/11,JP,Japan,84128
2022/11/12,JP,Japan,158619
2022/11/13,JP,Japan,72646
2022/11/14,JP,Japan,41200
2022/11/15,JP,Japan,103365
2022/11/16,JP,Japan,116029
2022/11/17,JP,Japan,93332
2022/11/18,JP,Japan,0
2022/11/19,JP,Japan,190485
2022/11/20,JP,Japan,80741
2022/11/21,JP,Japan,45565
2022/11/22,JP,Japan,122814
2022/11/23,JP,Japan,139649
2022/11/24,JP,Japan,60549
2022/11/25,JP,Japan,0
2022/11/26,JP,Japan,251994
2022/11/27,JP,Japan,99026
2022/11/28,JP,Japan,50131
2022/11/29,JP,Japan,143167
2022/11/30,JP,Japan,144924
2022/12/1,JP,Japan,126638
2022/12/2,JP,Japan,114132
2022/12/3,JP,Japan,114629
2022/12/4,JP,Japan,91153
2022/12/5,JP,Japan,50518
2022/12/6,JP,Japan,144240
2022/12/7,JP,Japan,157983
2022/12/8,JP,Japan,141860
2022/12/9,JP,Japan,135712
2022/12/10,JP,Japan,135869
2022/12/11,JP,Japan,129023
2022/12/12,JP,Japan,66390
2022/12/13,JP,Japan,177170
2022/12/14,JP,Japan,204348
2022/12/15,JP,Japan,183483
2022/12/16,JP,Japan,161761
2022/12/17,JP,Japan,161059
2022/12/18,JP,Japan,143920
2022/12/19,JP,Japan,72443
2022/12/20,JP,Japan,198253
2022/12/21,JP,Japan,211821
2022/12/22,JP,Japan,190163
2022/12/23,JP,Japan,182718
2022/12/24,JP,Japan,180821
2022/12/25,JP,Japan,161573
2022/12/26,JP,Japan,0
2022/12/27,JP,Japan,305690
2022/12/28,JP,Japan,217737
2022/12/29,JP,Japan,0
2022/12/30,JP,Japan,206890
2022/12/31,JP,Japan,149204
2023/1/1,JP,Japan,117208
2023/1/2,JP,Japan,90220
2023/1/3,JP,Japan,82266
2023/1/4,JP,Japan,96718
2023/1/5,JP,Japan,112003
2023/1/6,JP,Japan,245652
2023/1/7,JP,Japan,266240
2023/1/8,JP,Japan,240233
2023/1/9,JP,Japan,198032
2023/1/10,JP,Japan,102166
2023/1/11,JP,Japan,81928
2023/1/12,JP,Japan,214841
2023/1/13,JP,Japan,203420
2023/1/14,JP,Japan,156689
2023/1/15,JP,Japan,141783
2023/1/16,JP,Japan,118288
2023/1/17,JP,Japan,57217
2023/1/18,JP,Japan,128023
2023/1/19,JP,Japan,128688
2023/1/20,JP,Japan,98802
2023/1/21,JP,Japan,85654
2023/1/22,JP,Japan,79337
2023/1/23,JP,Japan,66410
2023/1/24,JP,Japan,35457
2023/1/25,JP,Japan,97923
2023/1/26,JP,Japan,87085
2023/1/27,JP,Japan,60886
2023/1/28,JP,Japan,58587
2023/1/29,JP,Japan,59525
2023/1/30,JP,Japan,49141
2023/1/31,JP,Japan,22772
2023/2/1,JP,Japan,50698
2023/2/2,JP,Japan,59016
2023/2/3,JP,Japan,47571
2023/2/4,JP,Japan,42059
2023/2/5,JP,Japan,40197
2023/2/6,JP,Japan,34411
2023/2/7,JP,Japan,16126
2023/2/8,JP,Japan,48839
2023/2/9,JP,Japan,42364
2023/2/10,JP,Japan,34195
2023/2/11,JP,Japan,30210
2023/2/12,JP,Japan,28121
2023/2/13,JP,Japan,14088
2023/2/14,JP,Japan,10165
2023/2/15,JP,Japan,34149
2023/2/16,JP,Japan,31323
2023/2/17,JP,Japan,22968
2023/2/18,JP,Japan,19113
2023/2/19,JP,Japan,18509
2023/2/20,JP,Japan,14378
2023/2/21,JP,Japan,7391
2023/2/22,JP,Japan,20795
2023/2/23,JP,Japan,20168
2023/2/24,JP,Japan,16271
2023/2/25,JP,Japan,6518
2023/2/26,JP,Japan,14861
2023/2/27,JP,Japan,12407
2023/2/28,JP,Japan,5623
2023/3/1,JP,Japan,15937
2023/3/2,JP,Japan,14679
2023/3/3,JP,Japan,12142
2023/3/4,JP,Japan,10584
2023/3/5,JP,Japan,11161
2023/3/6,JP,Japan,9376
2023/3/7,JP,Japan,4734
2023/3/8,JP,Japan,12386
2023/3/9,JP,Japan,12846
2023/3/10,JP,Japan,10794
2023/3/11,JP,Japan,9861
2023/3/12,JP,Japan,9174
2023/3/13,JP,Japan,7053
2023/3/14,JP,Japan,3471
2023/3/15,JP,Japan,10783
2023/3/16,JP,Japan,9631
2023/3/17,JP,Japan,0
2023/3/18,JP,Japan,15193
2023/3/19,JP,Japan,7204
2023/3/20,JP,Japan,6193
2023/3/21,JP,Japan,2616
2023/3/22,JP,Japan,9125
2023/3/23,JP,Japan,4628
2023/3/24,JP,Japan,8737
2023/3/25,JP,Japan,8917
2023/3/26,JP,Japan,8852
2023/3/27,JP,Japan,6668
2023/3/28,JP,Japan,3114
2023/3/29,JP,Japan,9116
2023/3/30,JP,Japan,9030
2023/3/31,JP,Japan,0
2023/4/1,JP,Japan,0
2023/4/2,JP,Japan,23466
2023/4/3,JP,Japan,6661
2023/4/4,JP,Japan,3352
2023/4/5,JP,Japan,9948
2023/4/6,JP,Japan,9746
2023/4/7,JP,Japan,9064
2023/4/8,JP,Japan,9025
2023/4/9,JP,Japan,9291
2023/4/10,JP,Japan,7109
2023/4/11,JP,Japan,3587
2023/4/12,JP,Japan,10317
2023/4/13,JP,Japan,11032
2023/4/14,JP,Japan,9647
2023/4/15,JP,Japan,8981
2023/4/16,JP,Japan,9426
2023/4/17,JP,Japan,7703
2023/4/18,JP,Japan,3766
2023/4/19,JP,Japan,12327
2023/4/20,JP,Japan,12975
2023/4/21,JP,Japan,10665
2023/4/22,JP,Japan,10703
2023/4/23,JP,Japan,10865
2023/4/24,JP,Japan,9341
2023/4/25,JP,Japan,4189
2023/4/26,JP,Japan,13599
2023/4/27,JP,Japan,13426
2023/4/28,JP,Japan,11898
2023/4/29,JP,Japan,12279
2023/4/30,JP,Japan,14310
2023/5/1,JP,Japan,7375
2023/5/2,JP,Japan,5191
2023/5/3,JP,Japan,18807
2023/5/4,JP,Japan,17693
2023/5/5,JP,Japan,8007
2023/5/6,JP,Japan,6342
2023/5/7,JP,Japan,6503
2023/5/8,JP,Japan,15474
2023/5/9,JP,Japan,9804
2023/5/10,JP,Japan,0
2023/5/11,JP,Japan,0
2023/5/12,JP,Japan,860
2023/5/13,JP,Japan,0
2023/5/14,JP,Japan,0
2023/5/15,JP,Japan,0
2023/5/16,JP,Japan,0
2023/5/17,JP,Japan,0
2023/5/18,JP,Japan,0
2023/5/19,JP,Japan,0
2023/5/20,JP,Japan,0
2023/5/21,JP,Japan,0
2023/5/22,JP,Japan,0
2023/5/23,JP,Japan,0
2023/5/24,JP,Japan,0
2023/5/25,JP,Japan,0
2023/5/26,JP,Japan,0
2023/5/27,JP,Japan,0
2023/5/28,JP,Japan,0
2023/5/29,JP,Japan,0
2023/5/30,JP,Japan,0
2023/5/31,JP,Japan,0
2023/6/1,JP,Japan,0
2023/6/2,JP,Japan,0
2023/6/3,JP,Japan,0
2023/6/4,JP,Japan,0
2023/6/5,JP,Japan,0
2023/6/6,JP,Japan,0
2023/6/7,JP,Japan,0
2023/6/8,JP,Japan,0
2023/6/9,JP,Japan,0
2023/6/10,JP,Japan,0
2023/6/11,JP,Japan,0
2023/6/12,JP,Japan,0
2023/6/13,JP,Japan,0
2023/6/14,JP,Japan,0
2023/6/15,JP,Japan,0
2023/6/16,JP,Japan,0
2023/6/17,JP,Japan,0
2023/6/18,JP,Japan,0
2023/6/19,JP,Japan,0
2023/6/20,JP,Japan,0
2023/6/21,JP,Japan,0
2023/6/22,JP,Japan,0
2023/6/23,JP,Japan,0
2023/6/24,JP,Japan,0
2023/6/25,JP,Japan,0
2023/6/26,JP,Japan,0
2023/6/27,JP,Japan,0
2023/6/28,JP,Japan,0
2023/6/29,JP,Japan,0
2023/6/30,JP,Japan,0
2023/7/1,JP,Japan,0
2023/7/2,JP,Japan,0
2023/7/3,JP,Japan,0
2023/7/4,JP,Japan,0
2023/7/5,JP,Japan,0
2023/7/6,JP,Japan,0
2023/7/7,JP,Japan,0
2023/7/8,JP,Japan,0
2023/7/9,JP,Japan,0
2023/7/10,JP,Japan,0
2023/7/11,JP,Japan,0
2023/7/12,JP,Japan,0
2023/7/13,JP,Japan,0
2023/7/14,JP,Japan,0
2023/7/15,JP,Japan,0
2023/7/16,JP,Japan,0
2023/7/17,JP,Japan,0
2023/7/18,JP,Japan,0
2023/7/19,JP,Japan,0
2023/7/20,JP,Japan,0
2023/7/21,JP,Japan,0
2023/7/22,JP,Japan,0
2023/7/23,JP,Japan,0
2023/7/24,JP,Japan,0
2023/7/25,JP,Japan,0
2023/7/26,JP,Japan,0
2023/7/27,JP,Japan,0
2023/7/28,JP,Japan,0
2023/7/29,JP,Japan,0
2023/7/30,JP,Japan,0
2023/7/31,JP,Japan,0
2023/8/1,JP,Japan,0
2023/8/2,JP,Japan,0
2023/8/3,JP,Japan,0
2023/8/4,JP,Japan,0
2023/8/5,JP,Japan,0
2023/8/6,JP,Japan,0
2023/8/7,JP,Japan,0
2023/8/8,JP,Japan,0
2023/8/9,JP,Japan,0
2023/8/10,JP,Japan,0
2023/8/11,JP,Japan,0
2023/8/12,JP,Japan,0
2023/8/13,JP,Japan,0
2023/8/14,JP,Japan,0
2023/8/15,JP,Japan,0
2023/8/16,JP,Japan,0
2023/8/17,JP,Japan,0
2023/8/18,JP,Japan,0
2023/8/19,JP,Japan,0
2023/8/20,JP,Japan,0
2023/8/21,JP,Japan,0
2023/8/22,JP,Japan,0
2023/8/23,JP,Japan,0
2023/8/24,JP,Japan,0
2023/8/25,JP,Japan,0
2023/8/26,JP,Japan,0
2023/8/27,JP,Japan,0
2023/8/28,JP,Japan,0
2023/8/29,JP,Japan,0
2023/8/30,JP,Japan,0
2023/8/31,JP,Japan,0
2023/9/1,JP,Japan,0
2023/9/2,JP,Japan,0
